IdNumerico	Ingreso	Edad	Score	Antiguedad
1709911018	1912,94	44	963	120
1709909814	3379,14	44	952	163
1709900334	968,22	36	946	135
1709895401	1227,14	41	957	131
1709894560	1289,63	38	973	191
1709893018	2386,87	31	970	119
1709891947	2555,11	38	916	90
1709888976	3385	36	960	164
1709885345	3236,79	36	964	40
1709880379	3358,31	44	931	104
1709879942	1477,26	45	941	202
1709879322	4354,22	44	921	96
1709877532	2569,88	30	334	42
1709865156	2309,89	48	949	84
1709859282	1863,92	33	668	127
1709856429	1003,34	47	856	80
1709856429	1129,7	47	909	77
1709851222	2023,23	42	954	107
1709847261	2643,74	44	974	145
1709846925	3672,05	44	974	157
1709838484	482,03	45	838	45
1709837122	1388,92	45	890	44
1709836876	1089,58	41	965	86
1709836124	471,07	45	943	63
1709835167	1184,77	31	883	42
1709829186	937,45	112	896	90
1709827032	2477,62	45	968	98
1709820797	2033,27	33	845	98
1709817231	482,03	42	960	100
1709815359	1075,13	45	919	72
1709814279	1323,02	45	957	125
1709813594	2197,04	43	937	37
1709812000	1087,17	44	941	112
1709811309	1616,43	45	970	207
1709809592	1163,79	45	856	58
1709809436	1446,98	46	970	109
1709805855	2543,83	46	957	127
1709799926	940,46	42	832	56
1709799108	1026,26	40	955	106
1709797649	1089,63	43	941	32
1709796468	1932,07	45	909	93
1709796393	3386,55	35	628	144
1709794976	1493,91	37	925	91
1709794976	1478,47	37	924	88
1709794059	1099,61	44	974	185
1709793796	1553,43	52	929	93
1709793085	3178,22	45	969	129
1709790925	1029,73	43	972	100
1709788127	930,89	46	966	89
1709782153	919,49	40	929	175
1709781320	471,07	44	974	201
1709779274	1715,61	45	880	102
1709778383	1083,1	44	940	102
1709776809	1951,97	45	966	117
1709776627	636,79	44	972	96
1709775025	1656,66	43	895	64
1709774986	2514,74	45	821	85
1709774739	1790,5	45	914	91
1709769903	1833,29	43	967	97
1709769689	4066,82	38	669	97
1709766420	1724,67	45	957	84
1709765018	914,32	45	877	152
1709764433	2073,95	42	945	181
1709762460	879,23	43	938	58
1709762411	1425,51	45	963	131
1709761777	1402,59	42	929	68
1709761603	634,72	46	947	71
1709761454	471,07	45	974	201
1709750689	868,42	50	562	246
1709735334	3920,37	31	947	153
1709734162	1489,77	41	921	97
1709733891	1082,53	45	967	108
1709733859	1066,42	35	730	84
1709733065	471,07	43	960	110
1709731135	3700,28	45	931	142
1709727968	1045,12	45	970	107
1709727661	482,03	43	928	72
1709723249	482,03	44	956	89
1709718264	1761,36	44	826	104
1709715492	986,17	43	948	74
1709715211	1170,23	112	941	142
1709713992	1967,99	46	947	98
1709710907	728,5	42	945	57
1709709909	1790,02	45	925	90
1709707143	482,03	45	951	74
1709704157	1013,63	45	941	205
1709703357	3414,59	46	967	127
1709701807	1921,89	42	944	30
1709691982	1426,07	44	960	118
1709679599	1101,8	41	973	101
1709677296	4429,29	45	875	136
1709669004	1407,78	34	899	106
1709659575	2073,01	45	922	112
1709652299	5591,66	43	969	203
1709645210	1955,66	42	959	113
1709639668	2441,55	31	875	116
1709639668	2299,96	31	769	110
1709638652	2905,63	44	952	287
1709637506	1671,11	44	946	87
1709636540	1620,02	45	953	110
1709631707	1848,37	45	950	102
1709625295	2046,66	44	971	122
1709623068	1798,29	44	972	209
1709621708	1001,03	45	888	119
1709619793	828,33	39	940	43
1709611964	1946,23	42	958	101
1709609638	802,79	45	947	141
1709606774	1720,56	45	797	99
1709604738	1299,27	39	974	209
1709603201	482,03	41	937	33
1709592875	3353,69	44	915	65
1709588378	1813,94	44	412	89
1709585473	962,96	44	925	142
1709584880	1239,18	46	912	127
1709581662	990,04	46	954	85
1709581217	482,03	44	912	64
1709578098	482,03	50	951	62
1709575490	1298,99	28	822	54
1709572158	1464,54	28	947	109
1709568875	5599,85	45	929	109
1709568552	1970,2	40	910	93
1709567836	1144,1	42	965	93
1709565236	680,06	45	925	89
1709562670	1344,55	45	972	237
1709562407	1667,43	44	844	148
1709561433	908,51	45	960	109
1709561177	4242,71	31	894	137
1709559403	1241,25	45	970	128
1709557571	3249,33	45	925	95
1709555740	995,21	41	973	108
1709554099	1715,97	44	948	50
1709551715	1723,62	45	930	99
1709549859	1247,32	44	942	105
1709549552	1054,64	40	965	114
1709546848	1817,79	43	892	97
1709546533	1228,44	35	687	161
1709545998	4853,76	38	959	106
1709544645	2204,74	112	957	95
1709542060	936,64	45	849	98
1709534133	1511,7	46	946	77
1709534000	1224,08	37	972	136
1709532681	3410,78	44	607	96
1709529158	1157,07	38	878	110
1709529109	1069,59	41	974	135
1709527582	1074,82	44	912	88
1709525487	670,71	45	926	80
1709521916	931,34	46	305	123
1709520462	3451,03	51	930	83
1709520082	1822,55	44	954	92
1709513855	2163,48	46	922	119
1709513434	3721,55	46	944	193
1709503682	2022,14	42	952	83
1709499725	973	46	954	133
1709498339	1793,02	43	968	121
1709491920	3348,84	43	967	107
1709489791	1506,85	37	974	105
1709488991	832,47	46	884	31
1709487548	2029,21	46	956	100
1709471708	4034,81	51	944	53
1709468159	1363,39	50	914	113
1709463978	1070,72	46	861	135
1709462137	2229,33	44	966	134
1709460305	1361,78	38	954	110
1709457228	2974,57	42	950	59
1709455248	804,96	46	944	47
1709448706	1791,55	46	966	133
1709448656	4588,25	45	825	122
1709447724	482,03	45	964	116
1709446759	1040,18	45	974	51
1709440315	1887,25	44	951	70
1709438012	1778,12	45	962	130
1709436990	1867,16	43	570	120
1709434904	1246,12	39	886	33
1709431546	471,07	45	972	119
1709424145	1782,1	45	953	126
1709422537	471,07	39	954	134
1709421364	1276,45	46	968	120
1709421299	2460,66	45	663	92
1709412215	1045,15	45	974	232
1709406423	1917,29	44	933	114
1709405482	1083,53	39	937	68
1709405235	2394,31	38	909	139
1709403776	1015,32	38	952	121
1709403560	1981,61	39	935	105
1709400467	1939,22	44	783	61
1709400244	1146,67	44	971	97
1709391666	1305,02	44	449	73
1709390825	1786,77	42	915	89
1709388928	702,65	44	919	61
1709386559	1740,26	44	891	123
1709381766	4718,67	45	911	78
1709381485	1895,48	46	948	66
1709377418	3655,15	30	969	69
1709375461	1899,14	40	957	107
1709374605	1536,14	45	954	77
1709368276	1349,6	47	798	73
1709366890	1115,04	45	963	101
1709360315	1026,01	45	874	1
1709353914	3418,44	45	902	153
1709353708	820,6	45	964	190
1709351827	1438,45	45	835	85
1709341034	1334	39	937	60
1709338386	1145,51	29	943	54
1709337354	1692,53	46	974	151
1709337206	2265,56	45	741	123
1709336935	482,03	31	948	43
1709336349	1092,73	47	974	146
1709332785	1617,14	38	941	70
1709331514	2506,4	40	834	73
1709331209	1965,83	45	905	99
1709329567	2434,24	39	955	85
1709327587	848,14	28	967	75
1709327017	1949,35	45	949	103
1709327017	1873,71	45	928	100
1709325946	2191,72	45	973	118
1709325276	1336,13	45	671	82
1709325003	985,31	46	954	90
1709311821	2259,51	44	153	29
1709305286	1853,95	46	900	119
1709304537	1517,82	42	874	93
1709302861	1691,22	46	839	101
1709300956	1816,94	112	972	103
1709300055	1010,48	46	947	43
1709296618	2006,83	46	974	69
1709293201	1410,4	35	955	77
1709292153	1538,88	46	907	54
1709289415	471,07	46	959	79
1709289233	1826,89	45	974	165
1709286353	482,03	46	909	113
1709284598	1993,77	40	955	137
1709281073	1480,99	42	882	98
1709271751	471,07	44	967	98
1709267221	963,85	46	937	91
1709266439	1427	41	964	112
1709266215	1226,24	39	972	122
1709264996	1869,79	45	913	60
1709259038	1535,04	46	895	100
1709258626	4117,06	43	966	132
1709256182	4462,23	46	859	196
1709255465	5357,05	46	422	99
1709254468	1127,7	31	965	118
1709251936	1142,48	39	940	79
1709250987	2417,34	44	965	185
1709248015	1106,28	46	908	64
1709247223	1148,17	46	936	102
1709247165	1642,72	45	693	103
1709246324	3428,89	48	927	117
1709244436	2969,97	46	938	94
1709244089	1191,08	47	890	249
1709242026	5012,19	40	974	134
1709240293	1823,37	46	519	273
1709239766	2237,67	45	959	132
1709237547	482,03	46	952	57
1709233223	1788,82	46	954	97
1709230575	2077,28	45	940	79
1709229189	3025,57	35	935	133
1709224107	1865,51	45	835	271
1709220873	896,5	43	963	141
1709219263	789,68	43	968	135
1709219248	1480,37	27	957	81
1709217952	1427,07	46	896	19
1709217424	1063,5	46	954	76
1709217242	3027,33	39	968	121
1709215964	2898,06	38	962	86
1709214876	1973,73	39	957	78
1709214520	1512,6	46	910	110
1709208050	3328,82	31	970	127
1709206666	482,03	28	968	101
1709206468	2625,71	46	974	165
1709197527	859,44	36	957	130
1709196842	1081,67	46	890	27
1709195554	1052,67	35	903	68
1709192205	482,03	46	974	109
1709187254	908,85	46	932	178
1709186116	1090,8	41	945	83
1709183790	1105,83	46	814	77
1709183790	482,03	46	889	71
1709181976	471,07	45	960	114
1709179178	1948,48	45	696	104
1709177651	2180,81	112	940	29
1709176224	4861,59	46	925	117
1709175960	2445,74	46	966	91
1709167710	918,87	112	939	90
1709163479	1959,27	27	951	127
1709162190	2971,45	46	937	110
1709161499	1335,8	46	941	221
1709157588	777,85	46	9	77
1709155319	2333,44	41	914	111
1709155236	2872,37	47	954	125
1709145997	4942,09	46	861	100
1709145823	2254,92	36	904	150
1709145658	2305,28	41	849	100
1709144008	732,47	27	957	97
1709142697	482,03	39	960	106
1709140303	2331,62	45	888	75
1709139412	1670,65	46	974	130
1709139131	2048,12	46	916	112
1709138562	3487,7	46	969	241
1709138232	1406,38	46	932	69
1709138232	970,46	46	958	66
1709134504	957,45	112	953	91
1709125023	924,83	42	718	103
1709124463	1091,91	39	819	132
1709122830	1011,2	46	910	72
1709119208	1725,55	28	941	104
1709100208	1140,24	47	962	113
1709097685	1081,04	47	967	210
1709095853	471,07	46	948	89
1709095432	969,33	39	967	149
1709093783	460,36	44	944	68
1709093676	471,07	44	970	60
1709092660	1113,02	50	850	84
1709092587	948,51	46	931	29
1709092447	897,18	37	951	97
1709091126	1806,8	47	890	110
1709089526	2607,63	47	961	97
1709088361	1091,11	46	928	123
1709087058	1238,97	47	542	89
1709085201	998,22	43	828	104
1709085193	4955,51	46	957	232
1709083156	482,03	45	907	112
1709082968	724,17	27	960	89
1709078081	2884,16	44	838	106
1709071623	1431,92	47	965	96
1709064065	830,94	112	962	90
1709062317	3020,71	45	934	91
1709056665	471,07	47	954	79
1709050429	1932,54	34	873	110
1709050221	1457,79	47	934	36
1709047359	858,05	47	932	22
1709046617	1117,63	44	944	124
1709042491	4513,29	46	939	190
1709034266	4992,21	46	844	268
1709033136	1516,26	40	959	78
1709031619	1374,84	33	958	88
1709027047	2154,45	46	449	124
1709026957	1953,66	46	917	117
1709020307	982,77	47	726	95
1709019812	1658,31	42	947	95
1709015893	2081,04	49	956	124
1709015653	3612,67	46	944	98
1709014854	1746,58	39	852	138
1709010605	2499,28	46	928	88
1709009235	1729,4	41	621	98
1709008864	1289,25	47	893	100
1709007817	1227,91	38	897	91
1709006116	2032,16	47	716	126
1708995608	1769,59	47	908	96
1708985195	2617,89	43	970	131
1708980196	1784,83	44	508	100
1708975162	956,05	42	869	132
1708968902	990,91	45	940	137
1708963176	1083,89	45	935	35
1708957335	987,04	31	957	84
1708953896	3921,94	47	941	142
1708952385	1041,97	34	886	97
1708952229	1715,32	47	940	38
1708951130	1136,36	47	958	103
1708944812	919,55	39	949	72
1708942584	1535,82	44	937	123
1708941479	945,41	48	937	133
1708939119	824,35	47	955	97
1708937584	976,81	47	954	93
1708937063	1577,02	112	966	83
1708936446	4208,22	45	847	99
1708936222	1989,58	46	882	129
1708931934	2015,7	112	927	100
1708903578	1648,09	45	594	53
1708902042	482,03	44	959	99
1708897036	1884,13	47	968	110
1708895543	1326,04	112	960	112
1708881865	1896,8	61	950	311
1708870991	4672,84	112	550	188
1708867542	1655,61	52	931	138
1708863186	1163,98	47	899	45
1708858905	4134,09	45	962	161
1708856586	482,03	47	955	98
1708853476	1657,15	45	954	133
1708852528	817,03	47	873	55
1708849904	3327,93	47	974	219
1708849706	696,43	47	961	77
1708842800	1344,38	54	965	90
1708840192	808,8	33	945	48
1708838709	5819,73	43	969	137
1708837529	3195,96	47	973	118
1708836216	1308,02	50	889	39
1708834922	3236,36	47	930	122
1708832405	2323,69	49	927	99
1708829278	1986,94	46	938	85
1708829054	1228,39	41	948	112
1708825755	4110,93	48	959	102
1708825532	1769,31	47	956	64
1708824113	1896,99	45	806	75
1708803190	796,98	47	948	91
1708794530	2055,43	46	936	94
1708794209	1709,53	45	929	92
1708792450	967,22	45	849	228
1708789324	911,14	47	948	88
1708787500	1647,69	47	935	85
1708786908	1067,04	39	434	12
1708785728	2753,13	47	971	111
1708785140	2322,49	112	896	101
1708784754	1472,91	47	907	85
1708784754	1910,61	47	525	91
1708780083	4997,15	46	909	95
1708779747	927,14	47	964	97
1708774409	1019,03	49	929	93
1708772429	2408,22	48	883	193
1708768443	1319,63	39	890	182
1708766736	4695,65	47	422	199
1708764475	1335,86	46	917	88
1708758964	3048,61	46	844	106
1708758378	1630,01	47	957	244
1708753734	1959,15	45	960	102
1708751506	3157,16	46	821	95
1708751415	1928,75	45	973	114
1708751258	1621,75	47	955	84
1708751084	1585,64	112	959	89
1708745698	3093,88	47	920	88
1708743826	1858,61	48	929	119
1708743701	1056,04	51	952	54
1708741796	2934,34	45	915	48
1708738834	482,03	49	0	0
1708738156	1165,36	34	943	57
1708738024	1029,28	39	962	92
1708737828	1775,5	46	947	72
1708735848	1026,08	47	972	104
1708731698	1848,74	47	943	119
1708731235	620,99	48	955	88
1708729858	2164,19	45	940	212
1708729635	471,07	47	944	42
1708729593	1120,5	48	895	64
1708726771	1624,91	47	934	90
1708726730	1412,47	112	974	95
1708726532	1691,42	48	962	106
1708725419	1102,97	112	688	67
1708724081	1383,36	47	968	113
1708723703	1352,75	47	482	84
1708723471	3385,01	46	915	64
1708721293	2577,48	46	957	98
1708719974	702,8	47	973	110
1708718794	1956,09	47	974	98
1708717648	1807,37	47	929	147
1708716095	3210,97	47	955	293
1708716095	2483,13	47	973	290
1708712219	1056,58	47	974	57
1708712185	983,92	47	956	99
1708711740	757,13	41	963	97
1708707771	1071,97	47	954	60
1708705924	3044,37	47	974	169
1708701857	913,89	47	484	30
1708694193	942,3	43	955	92
1708691520	2953,67	47	835	104
1708689599	912,32	47	958	94
1708686975	1468,47	52	947	109
1708684228	1333,98	46	391	91
1708684160	943,38	112	900	47
1708683063	961,35	46	970	94
1708682008	1970,79	47	922	103
1708681166	1334,76	49	951	58
1708680275	571,42	48	950	62
1708674740	1623,85	47	931	72
1708671084	976,69	51	954	76
1708664295	874,27	47	970	139
1708664279	1416,39	47	970	107
1708662000	4584,33	47	904	133
1708658339	1336,92	47	974	141
1708639255	832,4	50	845	67
1708638935	948,19	41	905	137
1708636350	897,01	47	895	142
1708633761	930,17	45	805	124
1708632433	2185,61	48	861	72
1708631658	962,92	49	931	179
1708628506	482,03	42	962	94
1708626526	1820,04	47	969	89
1708623341	1893,33	44	965	118
1708620958	1946,14	47	850	100
1708620370	604,58	49	955	93
1708614662	1126,34	33	957	98
1708613391	4654,38	47	941	219
1708613003	1339,58	48	974	175
1708612658	5131,9	48	896	152
1708602170	3099,45	47	954	207
1708596729	1917,27	44	910	74
1708594534	3898,08	47	675	137
1708592462	1266,3	47	972	154
1708590706	482,03	47	950	92
1708568942	1599,3	44	944	65
1708560295	1366,69	48	932	125
1708558125	1893,7	47	947	116
1708557283	952,15	45	916	53
1708554165	1454,68	41	886	98
1708548316	2598,3	49	931	81
1708544406	1407,73	47	904	105
1708536709	1312,54	47	917	72
1708533995	666,06	40	974	132
1708529167	1159,77	50	874	1
1708528201	784,56	47	912	197
1708522345	1012,66	47	974	142
1708519705	1835,88	44	839	106
1708517873	1068,99	41	882	88
1708506504	1343,29	46	881	94
1708502362	1848,68	33	974	92
1708490279	857,29	44	947	101
1708480635	1371,49	46	899	72
1708478381	1874,16	40	974	130
1708475288	482,03	41	956	90
1708473218	1347,86	44	847	37
1708471311	1698,51	41	724	76
1708470917	482,03	47	927	157
1708468143	1775,74	46	904	86
1708468051	3075,02	43	948	82
1708467442	874,69	42	938	122
1708466501	1133,82	45	971	173
1708465206	1143,4	45	891	32
1708463425	1013,86	37	698	172
1708458458	1846,77	47	903	129
1708457666	689,39	45	974	89
1708454283	1681,38	46	965	86
1708453137	1994,17	48	966	118
1708453038	2807,32	46	850	90
1708451263	1926,29	46	961	157
1708449457	2121,67	47	963	97
1708445463	1688,33	33	805	99
1708438708	3841,69	42	956	91
1708438153	1731,49	48	910	99
1708437866	3423,08	47	930	121
1708437841	1035,66	52	904	67
1708436561	3411,82	45	291	133
1708436124	3222,79	47	956	125
1708429426	482,03	47	923	104
1708423148	1715,89	63	400	90
1708411762	1185,23	45	942	99
1708396021	1088,92	49	818	63
1708395346	1385,64	47	861	93
1708394612	1993,62	47	936	132
1708388770	2015,26	46	961	108
1708387798	482,03	47	920	100
1708380942	482,03	46	962	97
1708376825	1556,79	49	956	119
1708375488	1978,94	49	834	81
1708370919	3439,11	48	585	86
1708368798	2773,56	48	961	184
1708368376	4656,95	46	970	139
1708364763	1011,73	41	967	101
1708360373	471,07	45	968	95
1708358971	2641,2	48	925	55
1708356793	1301,48	46	934	41
1708354160	2219	48	873	51
1708353337	471,07	47	945	109
1708351216	471,07	48	953	102
1708350341	2111,06	46	960	95
1708349343	1055,8	48	946	50
1708348428	2103,26	49	782	78
1708348170	1594,02	47	941	55
1708346281	2715,16	112	955	77
1708343361	482,03	46	950	69
1708340870	1870,72	47	619	209
1708333750	801,67	48	840	115
1708332703	943,99	48	968	135
1708331960	460,36	46	974	221
1708330327	3054,85	48	959	91
1708326986	1775,16	38	970	114
1708326150	1835,61	45	458	71
1708325905	482,03	45	889	113
1708323876	4249,17	44	974	165
1708321649	1739,82	42	918	94
1708317597	1287,41	47	523	91
1708312853	1154,09	47	869	29
1708312457	2054,06	48	874	92
1708312457	2116,32	48	951	89
1708309727	899,87	47	962	87
1708307242	4894,82	48	967	236
1708304314	2954,99	27	955	109
1708301724	3350,79	48	974	112
1708296767	949,53	48	957	136
1708296122	1145,92	43	970	187
1708295686	953,57	48	948	97
1708291479	908,42	47	947	50
1708288277	4219,9	37	962	125
1708284417	2553,24	47	941	102
1708280894	1957,66	112	925	94
1708272123	2444,73	48	951	86
1708271109	3124,63	47	974	187
1708269764	1593,01	48	974	215
1708266000	2680	48	908	83
1708264997	1567,14	44	741	169
1708264179	1825,87	46	602	233
1708261399	1083,75	43	220	115
1708254279	3770,53	42	968	70
1708253867	1651,17	45	962	97
1708251937	482,03	48	0	0
1708249444	698,59	46	974	236
1708247679	1784,99	44	771	167
1708244718	894,86	48	962	255
1708243553	4814,65	43	913	140
1708243512	3071,88	48	696	141
1708236839	2121,47	48	929	123
1708233752	3157,12	48	895	163
1708227978	933,87	48	958	111
1708225196	1104,77	48	966	119
1708220841	1770,84	27	929	102
1708220536	2038,13	48	969	104
1708209620	1912,61	48	925	86
1708207608	1545,39	54	953	76
1708201940	3324,86	48	974	108
1708199649	1860,41	48	970	115
1708197874	1471,45	48	927	93
1708197874	1302,34	48	954	87
1708193923	3154,05	48	931	137
1708193386	1713,42	48	493	40
1708191398	1174,36	48	503	132
1708187453	482,03	48	855	86
1708186547	1231,84	48	967	69
1708185358	1285,26	48	970	170
1708183072	2247,43	112	954	124
1708176308	854,96	47	950	53
1708169493	1048,46	47	954	87
1708164213	5308,95	48	949	190
1708162969	2008,08	50	940	127
1708161904	648,06	51	970	109
1708159726	1710,89	48	963	112
1708157969	1216,07	48	880	52
1708156573	482,03	48	959	96
1708152580	1061,94	49	974	84
1708151327	1738,32	49	925	91
1708150691	2376,13	46	974	309
1708150063	2062,55	112	892	93
1708143621	1861,42	50	842	148
1708137441	1855,14	50	968	124
1708132962	1031,46	48	966	110
1708130321	898,82	47	940	88
1708128192	1435,47	46	943	104
1708128101	1867,73	26	944	106
1708126071	3244,06	44	941	86
1708123995	995,77	31	667	132
1708122971	482,03	48	836	34
1708119290	1184,6	48	951	273
1708114531	1892,8	49	887	88
1708113558	1853,6	38	866	70
1708098965	3310,11	40	959	107
1708093891	4454,37	39	944	134
1708091937	1919,49	67	931	51
1708091721	3051,01	41	974	91
1708091093	3199,64	39	946	94
1708084007	1907,14	48	974	62
1708083108	1127,67	47	958	95
1708082985	1303,46	37	972	129
1708081565	943,14	47	974	129
1708079718	482,03	42	963	104
1708079478	1318,87	49	831	58
1708071608	2244,89	48	938	131
1708070410	932,34	48	974	168
1708065659	2967,43	44	921	59
1708060940	1210,18	47	966	123
1708057649	5497,52	38	953	207
1708052087	1698,86	112	954	91
1708051691	3694,92	48	924	202
